company_id,name,slug,sector,website,created_at,n_pages,page_version,page_created_at,maturity_index,maturity_stage,assessed_at,adoption_score,adoption_label,adoption_confidence,adoption_n_evidence,adoption_n_missing_evidence,sub_deploymentBreadth,sub_hiringIntensity,sub_vendorFootprint,sub_governanceSignals,proficiency_score,proficiency_label,proficiency_confidence,proficiency_n_evidence,proficiency_n_missing_evidence,sub_workforceFluency,sub_enablementInfra,sub_leadershipDepth,sub_useSophistication,impact_score,impact_label,impact_confidence,impact_n_evidence,impact_n_missing_evidence,sub_quantifiedOutcomes,sub_financialLinkage,sub_repeatability,evidence_sec,evidence_news,evidence_corporate,evidence_blog,evidence_other,n_ai_apps_used,n_impact_metrics,n_initiatives
76062444-8bf5-4d2b-b6b3-9d967de24582,Clorox,clorox,consumer-staples,https://www.clorox.com,2026-01-19T03:56:41.681181+00:00,1,1.0,2026-01-19T05:22:55.324544+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,3.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0
066d7aff-21fc-4c30-987c-c319877bd819,CoStar Group,costar-group,real-estate,https://www.costargroup.com,2026-01-19T03:57:35.410866+00:00,1,1.0,2026-01-19T05:57:48.651122+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,1.0,2.0,3.0,3.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0
8bc081d7-8d9a-4973-a172-cdc10b9c0a60,Coca-Cola Company,coca-cola,consumer-staples,https://www.coca-cola.com,2026-01-18T16:25:57.619502+00:00,1,1.0,2026-01-18T21:04:43.83977+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,1.0,1.0,4.0,4.0,5.0,4.0,4.0,Strategic,high,1.0,1.0,4.0,4.0,5.0,4.0,4.0,Material,high,1.0,0.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,5.0
5b669081-291a-48c0-b98f-2320d8fcb148,Cognizant,cognizant,technology,https://www.cognizant.com,2026-01-19T03:55:31.206191+00:00,1,1.0,2026-01-19T04:44:18.717426+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,3.0,5.0,5.0
46701d1b-be03-411c-b5ce-bbc7dcf8e03b,Coinbase,coinbase,financials,https://www.coinbase.com,2026-01-19T03:56:10.985205+00:00,1,1.0,2026-01-19T06:10:33.932732+00:00,5.0,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,4.0,5.0,5.0,5.0,Visionary,high,2.0,0.0,4.0,5.0,5.0,5.0,5.0,Transformative,high,2.0,0.0,5.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,7.0
e062a84e-aee3-47db-a0ab-7a0447bf3e2a,Colgate-Palmolive,colgate-palmolive,consumer-staples,https://www.colgate-palmolive.com,2026-01-18T16:27:30.986879+00:00,1,1.0,2026-01-18T20:51:47.541651+00:00,4.6,transformer,2026-01-18T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,4.0,4.0,5.0,5.0,Visionary,high,2.0,0.0,5.0,5.0,5.0,4.0,4.0,Material,medium,2.0,1.0,3.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,3.0,5.0
442640af-47de-4a08-817f-8f7bd9985ecf,Comcast,comcast,communication-services,https://www.comcast.com,2026-01-18T16:33:18.217817+00:00,1,1.0,2026-01-18T20:52:13.457707+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,6.0,5.0,8.0
c1ba27cb-adf5-4b72-9474-335a5fa9f311,Conagra Brands,conagra-brands,consumer-staples,https://www.conagrabrands.com,2026-01-19T03:56:42.661715+00:00,1,1.0,2026-01-19T05:23:02.044286+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,medium,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,3.0,2.0,Anecdotal,low,1.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0
337070b8-70bf-4b29-9988-3b35af0a744e,ConocoPhillips,conocophillips,energy,https://www.conocophillips.com,2026-01-18T16:28:32.630388+00:00,1,1.0,2026-01-18T21:04:29.929883+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,4.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0,5.0,6.0
c9b69fc5-f677-4aef-aba7-38b4aedfab84,Consolidated Edison,consolidated-edison,utilities,https://www.coned.com,2026-01-19T03:57:27.440887+00:00,1,1.0,2026-01-19T06:19:59.826157+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,4.0,4.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,6.0
719cd16d-7ac9-4f52-9849-f818f324a0ff,Constellation Brands,constellation-brands,consumer-staples,https://www.cbrands.com,2026-01-19T03:56:42.960494+00:00,1,1.0,2026-01-19T05:23:00.043792+00:00,2.0,explorer,2026-01-19T00:00:00.000Z,2.0,Experimenting,medium,2.0,2.0,2.0,1.0,3.0,2.0,2.0,Buzzword,medium,1.0,2.0,1.0,2.0,3.0,2.0,2.0,Anecdotal,low,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0
28c589e0-0053-47f0-8408-eba6a603303c,Constellation Energy,constellation-energy,utilities,https://www.constellationenergy.com,2026-01-19T03:57:27.717016+00:00,1,1.0,2026-01-19T05:52:49.576848+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,2.0,4.0,2.0,3.0,3.0,3.0,Committed,medium,2.0,2.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,5.0
f78bfd12-afe9-4d16-a971-7b915644ee37,Cooper Companies,cooper-companies,healthcare,https://www.coopercos.com,2026-01-19T03:55:51.279433+00:00,1,1.0,2026-01-19T04:55:09.790284+00:00,2.0,explorer,2026-01-19T00:00:00.000Z,2.0,Experimenting,medium,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Buzzword,medium,1.0,2.0,3.0,2.0,2.0,2.0,2.0,Anecdotal,low,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0
347f8ef4-c169-4c0c-8f35-3bfe039e19e2,Copart,copart,industrials,https://www.copart.com,2026-01-19T03:56:54.692423+00:00,1,1.0,2026-01-19T05:29:09.986116+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,3.0,3.0,2.0,3.0,Committed,medium,2.0,1.0,3.0,2.0,4.0,3.0,2.0,Anecdotal,medium,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,4.0
2772e569-90bb-4b9c-96e1-09d40e52f905,Corning Inc.,corning,technology,https://www.corning.com,2026-01-19T03:55:31.465668+00:00,1,1.0,2026-01-19T04:44:14.521771+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,high,1.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,4.0
93e294fb-d0f5-4657-aa78-34a979e4b36e,Corpay,corpay,financials,https://www.corpay.com,2026-01-19T03:56:11.260283+00:00,1,1.0,2026-01-19T05:06:06.102589+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,3.0,3.0,3.0,3.0,Committed,high,2.0,1.0,3.0,3.0,4.0,3.0,3.0,Quantified,high,2.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,2.0,4.0,3.0,7.0
e3629294-cde3-428a-b331-6faa5092fb81,Corteva,corteva,materials,https://www.corteva.com,2026-01-19T03:57:44.032366+00:00,1,1.0,2026-01-19T06:22:43.454946+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,4.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,4.0,3.0,Quantified,medium,2.0,1.0,3.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,3.0,6.0
50ecfce2-57bf-4444-b842-5fff07aa8ac3,Costco,cost,consumer-staples,https://www.cost.com,2026-01-19T03:56:43.233358+00:00,1,1.0,2026-01-19T06:13:54.64314+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,5.0,7.0
14ce9510-4521-4ed7-bcfa-7d39ddfad1ce,Coterra,coterra,energy,https://www.coterra.com,2026-01-19T03:57:20.290693+00:00,1,1.0,2026-01-19T05:48:14.132917+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0
74d4b8bc-5f43-4131-9e7e-f935fc5b1e15,CrowdStrike,crowdstrike,technology,https://www.crowdstrike.com,2026-01-19T03:55:31.730184+00:00,1,1.0,2026-01-19T04:44:03.338085+00:00,5.0,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,5.0,5.0,5.0,5.0,Visionary,high,2.0,0.0,5.0,5.0,5.0,5.0,5.0,Transformative,high,3.0,0.0,5.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,4.0,4.0,5.0
30fd644d-4d70-4168-b676-6b6d14380f76,Crown Castle,crown-castle,real-estate,https://www.crowncastle.com,2026-01-19T03:57:35.675563+00:00,1,1.0,2026-01-19T05:57:44.902401+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,4.0,3.0,2.0,3.0,Committed,medium,2.0,1.0,4.0,2.0,3.0,3.0,2.0,Anecdotal,medium,1.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,5.0,4.0
b7e9e244-fe7e-41e7-8410-4314286fc82f,Cummins,cummins,industrials,https://www.cummins.com,2026-01-19T03:56:55.257142+00:00,1,1.0,2026-01-19T05:29:24.656132+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,3.0,4.0,5.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0,3.0,3.0,4.0,5.0
cd8096f3-ca6c-46b4-8882-5c4989ada80c,D.R. Horton,d-r-horton,consumer-discretionary,https://www.drhorton.com,2026-01-19T03:56:27.938317+00:00,1,1.0,2026-01-19T05:15:08.211558+00:00,2.7,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,2.0,Buzzword,medium,1.0,2.0,2.0,2.0,3.0,3.0,3.0,Quantified,high,2.0,1.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0
0d3a87b4-2637-470b-a9b9-495021a71c7a,DTE Energy,dte-energy,utilities,https://www.dteenergy.com,2026-01-19T03:57:28.276758+00:00,1,1.0,2026-01-19T05:53:17.227214+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,2.0,1.0,3.0,3.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,3.0,4.0,4.0
959cc476-558d-4742-829a-09a3db30e107,DaVita,davita,healthcare,https://www.davita.com,2026-01-19T03:55:52.178504+00:00,1,1.0,2026-01-19T04:55:47.798467+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,0.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,3.0,5.0,4.0,4.0,Material,high,2.0,0.0,5.0,3.0,4.0,0.0,2.0,3.0,0.0,1.0,3.0,4.0,4.0
ce848609-53ca-4c66-9775-4aab5396aa63,Danaher Corporation,danaher,healthcare,https://www.danaher.com,2026-01-18T16:19:24.653414+00:00,1,1.0,2026-01-18T20:50:45.224887+00:00,3.6,practitioner,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,3.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,3.0,Quantified,medium,2.0,1.0,2.0,3.0,3.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,4.0
7305d7f9-26f1-4fa8-ac00-702072e045cd,Darden Restaurants,darden-restaurants,consumer-discretionary,https://www.darden.com,2026-01-19T03:56:28.21438+00:00,1,1.0,2026-01-19T05:15:35.538165+00:00,2.0,explorer,2026-01-19T00:00:00.000Z,2.0,Experimenting,high,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Buzzword,medium,1.0,2.0,1.0,2.0,3.0,2.0,2.0,Anecdotal,medium,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,6.0
99c36ef0-e057-4928-928d-bbb32ac406d7,Datadog,datadog,technology,https://www.datadog.com,2026-01-19T03:55:31.987165+00:00,1,1.0,2026-01-19T04:44:00.92035+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0,4.0
12cd625c-6b93-4153-b6b7-8e7c18c3250d,Dayforce,dayforce,industrials,https://www.dayforce.com,2026-01-19T03:56:55.523217+00:00,1,1.0,2026-01-19T05:29:55.769609+00:00,3.6,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,5.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,5.0,4.0,3.0,Quantified,medium,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,5.0
9240b7c3-78ed-403d-b2d4-8e3b01a3bb57,Deckers Brands,deckers-brands,consumer-discretionary,https://www.deckers.com,2026-01-19T03:56:28.518221+00:00,1,1.0,2026-01-19T06:11:37.982097+00:00,2.3,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,2.0,3.0,2.0,4.0,3.0,2.0,Experimenting,medium,2.0,2.0,2.0,2.0,3.0,3.0,2.0,Anecdotal,low,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,4.0
4d3f9246-2df6-477d-b0ae-2172375e8dac,Deere & Company,deere,industrials,https://www.deere.com,2026-01-18T16:31:43.79993+00:00,1,1.0,2026-01-18T20:54:13.824699+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,4.0,3.0,4.0,Strategic,high,2.0,1.0,4.0,4.0,4.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,5.0,2.0,0.0,0.0,3.0,5.0,6.0
cbb7a628-cf65-447e-b2f9-e4a34495a29b,Dell Technologies,dell-technologies,technology,https://www.dell.com,2026-01-19T03:55:32.267049+00:00,1,1.0,2026-01-19T04:45:25.7905+00:00,4.4,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,3.0,1.0,4.0,3.0,5.0,4.0,4.0,Strategic,high,3.0,1.0,3.0,4.0,5.0,4.0,5.0,Transformative,high,4.0,0.0,5.0,5.0,4.0,3.0,4.0,3.0,0.0,0.0,5.0,6.0,5.0
eeaa1a2b-e897-402d-a1d6-e5c93ae32c02,Delta Air Lines,delta-air-lines,industrials,https://www.delta.com,2026-01-19T03:56:56.180063+00:00,1,1.0,2026-01-19T05:30:06.770852+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,0.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,3.0,2.0,0.0,1.0,4.0,4.0,4.0
cdeb0766-2adb-433d-bc08-abde9360bb73,Devon Energy,devon-energy,energy,https://www.devonenergy.com,2026-01-19T03:57:20.544735+00:00,1,1.0,2026-01-19T06:18:50.794924+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,5.0,4.0,4.0,Material,high,2.0,1.0,5.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,6.0,5.0
0f758038-4e9c-41fd-8b53-aab7de983d20,Dexcom,dexcom,healthcare,https://www.dexcom.com,2026-01-19T03:55:52.440266+00:00,1,1.0,2026-01-19T04:55:38.851466+00:00,3.6,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,3.0,Quantified,medium,2.0,1.0,3.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,5.0
d2680923-0b26-4919-9b60-58f71e1be882,Diamondback Energy,diamondback-energy,energy,https://www.diamondbackenergy.com,2026-01-19T03:57:20.807124+00:00,1,1.0,2026-01-19T05:48:31.464878+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,3.0,3.0,2.0,3.0,Committed,medium,2.0,1.0,3.0,2.0,3.0,3.0,3.0,Quantified,medium,2.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,3.0,3.0
8a1228eb-ac66-4d2a-bbf5-b8d08fc670d3,Dick's Sporting Goods,dicks,retail,https://www.dickssportinggoods.com,2026-01-18T00:04:36.646143+00:00,2,2.0,2026-01-18T07:03:24.193562+00:00,3.7,practitioner,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,3.0,3.0,Committed,medium,1.0,2.0,3.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,4.0,6.0
216e50a4-5dae-48ea-9050-c6fc3886e87c,Digital Realty,digital-realty,real-estate,https://www.digitalrealty.com,2026-01-19T03:57:35.935832+00:00,1,1.0,2026-01-19T05:57:54.548284+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,1.0,0.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,1.0,1.0,3.0,3.0,4.0,3.0,4.0,Material,high,1.0,0.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0
734140f0-466f-4f02-b32e-62bf4fbb520f,Dillard's,dillards,retail,https://www.dillards.com,2026-01-17T23:55:09.287011+00:00,3,3.0,2026-01-18T07:04:13.419383+00:00,2.0,explorer,2026-01-18T00:00:00.000Z,2.0,Experimenting,medium,2.0,2.0,2.0,2.0,3.0,1.0,2.0,Buzzword,low,1.0,3.0,1.0,2.0,2.0,3.0,2.0,Anecdotal,medium,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0
dfe74aca-9829-4860-b52c-ddcf9abd46b6,Dollar General,dollar-general,consumer-staples,https://www.dollargeneral.com,2026-01-19T03:56:43.502661+00:00,1,1.0,2026-01-19T05:23:11.732381+00:00,2.3,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,4.0,2.0,Experimenting,medium,1.0,2.0,2.0,2.0,4.0,3.0,2.0,Anecdotal,low,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0
0adb0389-15ac-4d96-9900-37b4709f0c9e,Dollar Tree,dollar-tree,consumer-staples,https://www.dollartree.com,2026-01-19T03:56:43.779434+00:00,1,1.0,2026-01-19T05:23:57.89079+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,2.0,1.0,3.0,3.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,3.0,4.0,0.0,2.0,2.0,0.0,2.0,3.0,4.0,5.0
0487c8ce-9ba8-4239-b992-b053ec5d4376,Dominion Energy,dominion-energy,utilities,https://www.dominionenergy.com,2026-01-19T03:57:27.992161+00:00,1,1.0,2026-01-19T05:53:09.15633+00:00,2.3,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,3.0,3.0,2.0,Buzzword,medium,2.0,3.0,2.0,2.0,3.0,3.0,2.0,Anecdotal,medium,1.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,4.0
a8431ca4-b4dc-4f42-ab08-f1fb4abf69d0,Dominos,dominos,consumer-discretionary,https://www.dominos.com,2026-01-19T03:56:28.790261+00:00,1,1.0,2026-01-19T06:25:04.630611+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,5.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,4.0,5.0,6.0
2b86318d-70b4-410d-9ca4-c65c5cff7c3d,DoorDash,doordash,consumer-discretionary,https://www.doordash.com,2026-01-19T03:56:29.088266+00:00,1,1.0,2026-01-19T05:16:25.629526+00:00,5.0,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,2.0,1.0,5.0,5.0,5.0,4.0,5.0,Visionary,high,3.0,0.0,5.0,5.0,5.0,5.0,5.0,Transformative,high,3.0,0.0,5.0,5.0,5.0,0.0,3.0,3.0,0.0,2.0,3.0,4.0,6.0
5a17a59a-b21f-43da-94d1-e98230d441c2,Dover Corporation,dover,industrials,https://www.dover.com,2026-01-19T03:56:56.461425+00:00,1,1.0,2026-01-19T05:30:12.684568+00:00,2.7,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,3.0,3.0,2.0,Buzzword,medium,1.0,2.0,2.0,2.0,3.0,2.0,3.0,Quantified,high,2.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,5.0
a01baebe-c849-499d-80b1-0f51322db77a,Dow Inc.,dow,materials,https://www.dow.com,2026-01-19T03:57:44.289806+00:00,1,1.0,2026-01-19T06:02:20.804435+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,5.0,4.0,4.0,Strategic,high,2.0,1.0,2.0,4.0,5.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,5.0,7.0
59abeb43-034a-490d-bdc9-35fa3343085c,DuPont,dupont,materials,https://www.dupont.com,2026-01-19T03:57:44.563962+00:00,1,1.0,2026-01-19T06:02:51.112489+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,4.0,3.0,4.0,Strategic,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,4.0
3ffc2e3e-9c63-4333-9ed2-c7fec41aa12c,Duke Energy,duke-energy,utilities,https://www.duke-energy.com,2026-01-19T03:57:28.550264+00:00,1,1.0,2026-01-19T06:21:10.844928+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,high,2.0,1.0,3.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,4.0,5.0,6.0,5.0
74343756-e2e4-4b60-a284-616d8dfcee7d,EOG Resources,eog-resources,energy,https://www.eogresources.com,2026-01-18T16:29:10.695689+00:00,1,1.0,2026-01-18T21:14:48.544019+00:00,3.6,practitioner,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,5.0,4.0,3.0,4.0,4.0,Strategic,high,2.0,1.0,4.0,5.0,4.0,4.0,3.0,Quantified,medium,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,5.0
23c70cb2-b453-4469-9994-72394413d1dd,EPAM Systems,epam-systems,technology,https://www.epam.com,2026-01-19T03:55:32.83342+00:00,1,1.0,2026-01-19T04:45:30.61299+00:00,4.6,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,4.0,5.0,5.0,5.0,Visionary,high,2.0,0.0,5.0,5.0,5.0,5.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,2.0,5.0,4.0,5.0
5ce6ed24-a4c9-45d7-8512-cc7b93ec2265,EQT Corporation,eqt,energy,https://www.eqt.com,2026-01-19T03:57:21.472266+00:00,1,1.0,2026-01-19T05:49:02.691676+00:00,2.7,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,medium,2.0,1.0,3.0,2.0,4.0,3.0,2.0,Experimenting,medium,2.0,1.0,2.0,3.0,3.0,2.0,3.0,Quantified,high,2.0,0.0,3.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,4.0
ede5905d-ad94-462b-a264-d5e2e123e6a8,Eastman Chemical Company,eastman-chemical,materials,https://www.eastman-chemical.com,2026-01-19T03:57:44.842697+00:00,1,1.0,2026-01-19T06:02:58.555938+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,0.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,2.0,2.0,2.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0,4.0,4.0,6.0
