company_id,name,sector_larridin,in_larridin,ticker,cik,gics_sector,in_sp500,match_method,ticker_dup,share_class_dup,n_pages,page_version,page_created_at,maturity_index,maturity_stage,assessed_at,adoption_score,adoption_label,adoption_confidence,adoption_n_evidence,adoption_n_missing_evidence,sub_deploymentBreadth,sub_hiringIntensity,sub_vendorFootprint,sub_governanceSignals,proficiency_score,proficiency_label,proficiency_confidence,proficiency_n_evidence,proficiency_n_missing_evidence,sub_workforceFluency,sub_enablementInfra,sub_leadershipDepth,sub_useSophistication,impact_score,impact_label,impact_confidence,impact_n_evidence,impact_n_missing_evidence,sub_quantifiedOutcomes,sub_financialLinkage,sub_repeatability,evidence_sec,evidence_news,evidence_corporate,evidence_blog,evidence_other,n_ai_apps_used,n_impact_metrics,n_initiatives,entry_price,entry_date,fwd_ret_1m,fwd_ret_2m,fwd_ret_3m,fwd_ret_4m,fwd_ret_latest,last_price_date
3e8c8ad0-fb30-4846-b8c3-8ebd8c755dcb,Cboe Global Markets,financials,True,CBOE,0001374310,Financials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:04:47.935661+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,3.0,4.0,3.0,Committed,high,2.0,1.0,2.0,4.0,4.0,3.0,3.0,Quantified,high,2.0,1.0,3.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,5.0,270.682861328125,2026-01-20,0.052405167414227405,0.04851531094048345,0.10576876245245637,0.3381372342987434,0.10245254199223064,2026-06-10
16638aeb-24fc-44e2-88ed-48dbfd8c8b25,Cencora,healthcare,True,COR,0001140859,Health Care,True,sp500_exact,False,False,1,1.0,2026-01-19T04:54:46.879123+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,1.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,1.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,5.0,349.2662658691406,2026-01-20,0.0258213433452541,-0.05236284177986483,-0.06430324383470964,-0.2379166285487756,-0.1915337302487069,2026-06-10
cd2e212d-68c9-40b1-a07d-8e1b71ba0c98,Centene Corporation,healthcare,True,CNC,0001071739,Health Care,True,sp500_exact,False,False,1,1.0,2026-01-19T04:54:31.629777+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,3.0,1.0,3.0,2.0,3.0,4.0,3.0,Committed,medium,2.0,2.0,2.0,3.0,4.0,3.0,2.0,Anecdotal,low,1.0,3.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,3.0,3.0,5.0,45.7599983215332,2026-01-20,-0.04545450377297411,-0.22268354459081996,-0.16586539403381662,0.2926137171216807,0.43159974954377445,2026-06-10
81bae1bc-d5f8-438b-bc2e-4ac72d36cd9d,CenterPoint Energy,utilities,True,CNP,0001130310,Utilities,True,sp500_exact,False,False,1,1.0,2026-01-19T05:52:31.347986+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,2.0,2.0,3.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0,1.0,5.0,5.0,5.0,38.87160873413086,2026-01-20,0.0909716123489801,0.1065788390316389,0.10018244430620382,0.08738965485533368,0.09810225929270167,2026-06-10
bceb66df-603f-4e47-bbab-03dc9d04a15a,Charles River Laboratories,healthcare,True,CRL,0001100682,Health Care,True,sp500_exact,False,False,1,1.0,2026-01-19T04:55:26.306911+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,4.0,2.0,4.0,3.0,4.0,Strategic,high,2.0,1.0,2.0,4.0,5.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,5.0,218.19000244140625,2026-01-20,-0.2472615442713979,-0.29854713167777447,-0.15724825690768085,-0.3013887393089172,-0.1391218451252858,2026-06-10
42ef2378-d553-4682-8601-a8f40729cc7c,Charles Schwab Corporation,financials,True,SCHW,0000316709,Financials,True,sp500_exact,False,False,1,1.0,2026-01-18T20:55:35.03039+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,3.0,1.0,4.0,4.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,4.0,4.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,6.0,2.0,1.0,0.0,3.0,4.0,5.0,100.29023742675781,2026-01-20,-0.06736308087747644,-0.06617093850383282,-0.08316043173644116,-0.08455698267099232,-0.1036016681929477,2026-06-10
2d318a38-7324-40a2-96ce-8d5fa2300b17,Charter Communications,communication-services,True,CHTR,0001091667,Communication Services,True,sp500_exact,False,False,1,1.0,2026-01-19T05:45:42.122563+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,3.0,3.0,Quantified,medium,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,5.0,184.1999969482422,2026-01-20,0.25700324170576705,0.14891426921292394,0.28458197088719084,-0.22638435200386753,-0.2559717409209996,2026-06-10
1e39a5ab-3f2b-491f-896d-988fcd6c0b21,Chevron Corporation,energy,True,CVX,0000093410,Energy,True,sp500_exact,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.21290588378906,2026-01-20,0.1287814587539866,0.23055390547358456,0.12395556866214497,0.21599449146982086,0.17673069298269128,2026-06-10
36cd3d2f-5388-4db9-87c4-988fd8e2ab4a,Chewy,retail,True,CHWY,0001766502,,False,sec_exact,False,False,2,2.0,2026-01-18T06:58:54.620391+00:00,3.0,practitioner,2026-01-18T00:00:00.000Z,3.0,Deploying,high,3.0,1.0,3.0,3.0,3.0,2.0,3.0,Committed,medium,3.0,1.0,3.0,3.0,4.0,3.0,3.0,Quantified,high,3.0,1.0,3.0,3.0,3.0,0.0,6.0,3.0,0.0,0.0,5.0,4.0,5.0,32.970001220703125,2026-01-20,-0.2156506019747103,-0.26357295154119775,-0.16530180652578164,-0.4037003603425151,-0.39065819203025653,2026-06-10
3e4a0776-55d1-4119-8ccf-933edfec9c8c,Chipotle Mexican Grill,consumer-discretionary,True,CMG,0001058090,Consumer Discretionary,True,sp500_exact,False,False,1,1.0,2026-01-19T05:15:12.530784+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,5.0,4.0,4.0,3.0,4.0,Strategic,high,2.0,1.0,4.0,3.0,5.0,4.0,4.0,Material,high,2.0,1.0,5.0,4.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,5.0,39.0,2026-01-20,-0.026410225110176322,-0.15538465059720552,-0.08128200433193111,-0.15282048934545267,-0.21718206161107767,2026-06-10
e4f447b7-ab6e-4b4f-abf9-86800bc2ac2f,Chubb Limited,financials,True,CB,0000896159,Financials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:05:24.91095+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,4.0,4.0,4.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,0.0,1.0,3.0,4.0,5.0,300.17388916015625,2026-01-20,0.0933368089663198,0.07817510561606844,0.10212779498536917,0.09979587433960102,0.0990963083125036,2026-06-10
69424cc4-d099-4510-91e2-ad6d2874f598,Church & Dwight,consumer-staples,True,CHD,0000313927,Consumer Staples,True,sp500_exact,False,False,1,1.0,2026-01-19T05:22:40.537573+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,3.0,0.0,5.0,0.0,0.0,2.0,3.0,4.0,4.0,91.5672378540039,2026-01-20,0.12391736942339393,0.02954098688199469,0.05457735403749786,0.04567968024398805,0.07233554084473792,2026-06-10
91a19ef7-a319-47fc-8871-0101ac00cb8a,Cigna,healthcare,True,CI,0001739940,Health Care,True,sp500_exact,False,False,1,1.0,2026-01-18T20:52:58.616133+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,4.0,Material,high,3.0,1.0,4.0,3.0,4.0,0.0,0.0,6.0,1.0,0.0,5.0,4.0,7.0,268.1995849609375,2026-01-20,0.05412179104097192,-0.01921734238590933,0.032941284635001455,0.07979881124632526,0.10406578516775133,2026-06-10
776096f6-552d-4b90-957a-3d061cbe9488,Cincinnati Financial,financials,True,CINF,0000020286,Financials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:05:27.449219+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,3.0,1.0,3.0,3.0,3.0,3.0,3.0,Committed,medium,2.0,2.0,3.0,3.0,4.0,3.0,3.0,Quantified,high,2.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,4.0,159.86636352539062,2026-01-20,0.009887370451967081,-0.018344656228947986,0.04349660332220995,0.049939476961061935,0.04074428925373885,2026-06-10
9fd56796-e5ae-416f-8e06-c905fca2181d,Cintas,industrials,True,CTAS,0000723254,Industrials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:28:58.562781+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,1.0,1.0,2.0,3.0,4.0,3.0,3.0,Quantified,high,1.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,192.77127075195312,2026-01-20,0.02418363998202233,-0.05931550965697596,-0.07307682504663415,-0.10671337966216377,-0.06378681118028018,2026-06-10
fe1f4528-d9b5-4118-98ab-0f108626d0df,Cisco,technology,True,CSCO,0000858877,Information Technology,True,sp500_exact,True,False,1,1.0,2026-01-19T04:44:21.533998+00:00,5.0,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,3.0,0.0,5.0,5.0,5.0,5.0,5.0,Visionary,high,3.0,0.0,5.0,5.0,5.0,5.0,5.0,Transformative,high,3.0,0.0,5.0,5.0,5.0,0.0,0.0,6.0,1.0,2.0,4.0,4.0,7.0,72.95468139648438,2026-01-20,0.07102934059071053,0.0703477065597915,0.18224078769201935,0.5815297256438712,0.6332741984264063,2026-06-10
fbf4017a-3be4-45ec-936a-59fcee23c2b0,Citigroup,financials,True,C,0000831001,Financials,True,sp500_exact,False,False,1,1.0,2026-01-18T20:55:19.167846+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,4.0,4.0,4.0,4.0,4.0,Material,high,2.0,1.0,4.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,5.0,111.68677520751953,2026-01-20,0.02971888329326111,-0.02107649500044706,0.1779163466598046,0.07416478806727977,0.19647115457064057,2026-06-10
23e81563-8a89-464a-b9e6-47d28acb2de1,Citizens Financial Group,financials,True,CFG,0000759944,Financials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:05:27.44298+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,2.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,5.0,58.968719482421875,2026-01-20,0.08750265876652907,-0.03944833246821,0.08514547787155835,0.04004296463206547,0.10634923797551821,2026-06-10
76062444-8bf5-4d2b-b6b3-9d967de24582,Clorox,consumer-staples,True,CLX,0000021076,Consumer Staples,True,sp500_exact,False,False,1,1.0,2026-01-19T05:22:55.324544+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,3.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,107.2843246459961,2026-01-20,0.12503425017730452,-0.018563613877457197,-0.037341849161828033,-0.13715260826522824,-0.0684100401003529,2026-06-10
066d7aff-21fc-4c30-987c-c319877bd819,CoStar Group,real-estate,True,CSGP,0001057352,Real Estate,True,sp500_exact,False,False,1,1.0,2026-01-19T05:57:48.651122+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,1.0,2.0,3.0,3.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,63.81999969482422,2026-01-20,-0.2311187726501387,-0.32905045597646865,-0.3776245469972259,-0.4703854685257588,-0.46478374515765963,2026-06-10
8bc081d7-8d9a-4973-a172-cdc10b9c0a60,Coca-Cola Company,consumer-staples,True,KO,0000021344,Consumer Staples,True,sp500_exact,False,False,1,1.0,2026-01-18T21:04:43.83977+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,1.0,1.0,4.0,4.0,5.0,4.0,4.0,Strategic,high,1.0,1.0,4.0,4.0,5.0,4.0,4.0,Material,high,1.0,0.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,5.0,71.26001739501953,2026-01-20,0.09979097862324693,0.06020186092514357,0.06286807992083254,0.1495927332550837,0.1733087314148647,2026-06-10
5b669081-291a-48c0-b98f-2320d8fcb148,Cognizant,technology,True,CTSH,0001058290,Information Technology,True,sp500_exact,False,False,1,1.0,2026-01-19T04:44:18.717426+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,3.0,5.0,5.0,81.22106170654297,2026-01-20,-0.20544078997486992,-0.24749777071855616,-0.2505542322907037,-0.3735614876354606,-0.36297309353814133,2026-06-10
46701d1b-be03-411c-b5ce-bbc7dcf8e03b,Coinbase,financials,True,COIN,0001679788,Financials,True,sp500_exact,False,False,1,1.0,2026-01-19T06:10:33.932732+00:00,5.0,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,4.0,5.0,5.0,5.0,Visionary,high,2.0,0.0,4.0,5.0,5.0,5.0,5.0,Transformative,high,2.0,0.0,5.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,7.0,227.72999572753906,2026-01-20,-0.2713300594799978,-0.10898868190874977,-0.0939709054493102,-0.15052913284339664,-0.320467207204684,2026-06-10
e062a84e-aee3-47db-a0ab-7a0447bf3e2a,Colgate-Palmolive,consumer-staples,True,CL,0000021665,Consumer Staples,True,sp500_exact,False,False,1,1.0,2026-01-18T20:51:47.541651+00:00,4.6,transformer,2026-01-18T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,4.0,4.0,5.0,5.0,Visionary,high,2.0,0.0,5.0,5.0,5.0,4.0,4.0,Material,medium,2.0,1.0,3.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,3.0,5.0,84.39550018310547,2026-01-20,0.10668866894048001,0.006829937785479023,0.010480399953461728,0.06664450649333165,0.05965365583647708,2026-06-10
442640af-47de-4a08-817f-8f7bd9985ecf,Comcast,communication-services,True,CMCSA,0001166691,Communication Services,True,sp500_exact,False,False,1,1.0,2026-01-18T20:52:13.457707+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,6.0,5.0,8.0,27.836320877075195,2026-01-20,0.11434654842465686,0.02911927842261708,0.06443661472406004,-0.10907769217861085,-0.14158912870405327,2026-06-10
c1ba27cb-adf5-4b72-9474-335a5fa9f311,Conagra Brands,consumer-staples,True,CAG,0000023217,Consumer Staples,True,sp500_exact,False,False,1,1.0,2026-01-19T05:23:02.044286+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,medium,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,3.0,2.0,Anecdotal,low,1.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,16.42365837097168,2026-01-20,0.11000255843670348,-0.08539122190263382,-0.11746191697867092,-0.15183328887328562,-0.18979680809762056,2026-06-10
337070b8-70bf-4b29-9988-3b35af0a744e,ConocoPhillips,energy,True,COP,0001163165,Energy,True,sp500_exact,False,False,1,1.0,2026-01-18T21:04:29.929883+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,4.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0,5.0,6.0,94.08319854736328,2026-01-20,0.17732833168703066,0.3295717458612468,0.22427800347933324,0.32978047666362875,0.2775925861803179,2026-06-10
c9b69fc5-f677-4aef-aba7-38b4aedfab84,Consolidated Edison,utilities,True,ED,0001047862,Utilities,True,sp500_exact,False,False,1,1.0,2026-01-19T06:19:59.826157+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,4.0,4.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,6.0,103.36531829833984,2026-01-20,0.0737673415681186,0.07156071769600003,0.05678587400529023,0.046192293217030445,0.04029088817717996,2026-06-10
719cd16d-7ac9-4f52-9849-f818f324a0ff,Constellation Brands,consumer-staples,True,STZ,0000016918,Consumer Staples,True,sp500_exact,False,False,1,1.0,2026-01-19T05:23:00.043792+00:00,2.0,explorer,2026-01-19T00:00:00.000Z,2.0,Experimenting,medium,2.0,2.0,2.0,1.0,3.0,2.0,2.0,Buzzword,medium,1.0,2.0,1.0,2.0,3.0,2.0,2.0,Anecdotal,low,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,161.50418090820312,2026-01-20,-0.04884830775434423,-0.06563981611320424,-0.001856611155085952,-0.09308848602529507,-0.12996060783395236,2026-06-10
28c589e0-0053-47f0-8408-eba6a603303c,Constellation Energy,utilities,True,CEG,0001868275,Utilities,True,sp500_exact,False,False,1,1.0,2026-01-19T05:52:49.576848+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,2.0,4.0,2.0,3.0,3.0,3.0,Committed,medium,2.0,2.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,5.0,294.5470275878906,2026-01-20,-0.01266075248580123,0.07276270118570616,0.004085801521118038,-0.11501394000673659,-0.1756834043103419,2026-06-10
f78bfd12-afe9-4d16-a971-7b915644ee37,Cooper Companies,healthcare,True,COO,0000711404,Health Care,True,sp500_exact,False,False,1,1.0,2026-01-19T04:55:09.790284+00:00,2.0,explorer,2026-01-19T00:00:00.000Z,2.0,Experimenting,medium,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Buzzword,medium,1.0,2.0,3.0,2.0,2.0,2.0,2.0,Anecdotal,low,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,80.61000061035156,2026-01-20,0.03808460081353715,-0.12281356470561289,-0.13087709926655222,-0.23768762811486288,-0.16102224610660487,2026-06-10
347f8ef4-c169-4c0c-8f35-3bfe039e19e2,Copart,industrials,True,CPRT,0000900075,Industrials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:29:09.986116+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,3.0,3.0,2.0,3.0,Committed,medium,2.0,1.0,3.0,2.0,4.0,3.0,2.0,Anecdotal,medium,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,4.0,40.709999084472656,2026-01-20,-0.07516574864677106,-0.2011790422720191,-0.17833452431351848,-0.18644068590713425,-0.22881353073431654,2026-06-10
2772e569-90bb-4b9c-96e1-09d40e52f905,Corning Inc.,technology,True,GLW,0000024741,Information Technology,True,sp500_exact,False,False,1,1.0,2026-01-19T04:44:14.521771+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,high,1.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,4.0,92.25614929199219,2026-01-20,0.40423486284296706,0.4402981161902906,0.7790515835086391,0.9029726440139336,0.8271953535659935,2026-06-10
93e294fb-d0f5-4657-aa78-34a979e4b36e,Corpay,financials,True,CPAY,0001175454,Financials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:06:06.102589+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,3.0,3.0,3.0,3.0,Committed,high,2.0,1.0,3.0,3.0,4.0,3.0,3.0,Quantified,high,2.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,2.0,4.0,3.0,7.0,305.25,2026-01-20,0.1374283774186118,-0.06837017237407861,0.09628178427006562,0.12412781211609336,0.16128587527513316,2026-06-10
e3629294-cde3-428a-b331-6faa5092fb81,Corteva,materials,True,CTVA,0001755672,Materials,True,sp500_exact,False,False,1,1.0,2026-01-19T06:22:43.454946+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,4.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,4.0,3.0,Quantified,medium,2.0,1.0,3.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,3.0,6.0,68.5871353149414,2026-01-20,0.11785187143771991,0.13564270739465933,0.16866315834085377,0.14902546237407877,0.097727738151002,2026-06-10
50ecfce2-57bf-4444-b842-5fff07aa8ac3,Costco,consumer-staples,True,COST,0000909832,Consumer Staples,True,sp500_exact,False,False,1,1.0,2026-01-19T06:13:54.64314+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,5.0,7.0,961.5492553710938,2026-01-20,0.02583276665268297,0.012290955776819601,0.03836721578989688,0.13807996852613447,0.019937320137211945,2026-06-10
14ce9510-4521-4ed7-bcfa-7d39ddfad1ce,Coterra,energy,True,CTRA,,,False,manual,False,False,1,1.0,2026-01-19T05:48:14.132917+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0,26.030311584472656,2026-01-20,0.20938216712658408,0.3023279193515531,0.18669341661183325,,,2026-05-07
74d4b8bc-5f43-4131-9e7e-f935fc5b1e15,CrowdStrike,technology,True,CRWD,0001535527,Information Technology,True,sp500_exact,False,False,1,1.0,2026-01-19T04:44:03.338085+00:00,5.0,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,5.0,5.0,5.0,5.0,Visionary,high,2.0,0.0,5.0,5.0,5.0,5.0,5.0,Transformative,high,3.0,0.0,5.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,4.0,4.0,5.0,442.7300109863281,2026-01-20,-0.04650689094244953,-0.03286431447945415,-0.04241862605486846,0.39335484284995137,0.46646936934223193,2026-06-10
30fd644d-4d70-4168-b676-6b6d14380f76,Crown Castle,real-estate,True,CCI,0001051470,Real Estate,True,sp500_exact,False,False,1,1.0,2026-01-19T05:57:44.902401+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,4.0,3.0,2.0,3.0,Committed,medium,2.0,1.0,4.0,2.0,3.0,3.0,2.0,Anecdotal,medium,1.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,5.0,4.0,85.73835754394531,2026-01-20,-0.003916568739100512,-0.007795319017844804,0.03465941762418567,0.07699749543909373,0.0869114490983991,2026-06-10
b7e9e244-fe7e-41e7-8410-4314286fc82f,Cummins,industrials,True,CMI,0000026172,Industrials,True,sp500_exact,False,False,1,1.0,2026-01-19T05:29:24.656132+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,3.0,4.0,5.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0,3.0,3.0,4.0,5.0,562.138671875,2026-01-20,0.05498399579591062,-0.04196499921824781,0.11221010023800004,0.16945390268054128,0.13048616298664073,2026-06-10
cd8096f3-ca6c-46b4-8882-5c4989ada80c,D.R. Horton,consumer-discretionary,True,DHI,0000882184,Consumer Discretionary,True,sp500_exact,False,False,1,1.0,2026-01-19T05:15:08.211558+00:00,2.7,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,2.0,Buzzword,medium,1.0,2.0,2.0,2.0,3.0,3.0,3.0,Quantified,high,2.0,1.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,152.29348754882812,2026-01-20,0.07217926266939423,-0.0967194104304846,-0.019274788777467244,-0.11539223778357965,-0.03722081383821951,2026-06-10
0d3a87b4-2637-470b-a9b9-495021a71c7a,DTE Energy,utilities,True,DTE,0000936340,Utilities,True,sp500_exact,False,False,1,1.0,2026-01-19T05:53:17.227214+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,medium,2.0,1.0,3.0,3.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,3.0,4.0,4.0,134.55372619628906,2026-01-20,0.06946395447642817,0.09354087433445235,0.09235173103361238,0.06388725116133132,0.09220317317321736,2026-06-10
